name,role,genres,imdb_score,type,production_countries,release_year,runtime,tmdb_score,imdb_votes
Jennifer Gray,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Charles Lane,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Edwin Maxwell,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Matt McHugh,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Jason Robards Sr.,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Beryl Wallace,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Edwin August,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Edward Biby,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Wade Boteler,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Sidney Bracey,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Ralph Brooks,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
James Carlisle,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Carl Deloro,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Edward Earle,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Mary Forbes,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Paul Gustine,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Henry Hebert,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Howard Hickman,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Arthur Hoyt,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Hugh Huntley,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Alfred P. James,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Sydney Jarvis,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Jack W. Johnston,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Emmett King,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
W.E. Lawrence,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Ethelreda Leopold,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Phil MacKenzie,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Harold Miller,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Corbet Morris,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Leonard Mudie,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
William H. O'Brien,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Lionel Pape,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Tempe Pigott,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Frances Robinson,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Ronald R. Rondell,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Charles Sherlock,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
George Sorel,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Larry Steers,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Ellinor Vanderveer,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Larry Wheat,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Florence Wix,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
David Oliver,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Tom Quinn,ACTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Henry Koster,DIRECTOR,"['comedy', 'romance']",7.0,MOVIE,['US'],1938,78,6.2,853.0
Anthony Veiller,ACTOR,"['documentation', 'war', 'history']",7.0,MOVIE,['US'],1944,65,6.4,725.0
Walter Huston,ACTOR,"['documentation', 'war', 'history']",7.0,MOVIE,['US'],1944,65,6.4,725.0
Frank Capra,DIRECTOR,"['documentation', 'war', 'history']",7.0,MOVIE,['US'],1944,65,6.4,725.0
Anatole Litvak,DIRECTOR,"['documentation', 'war', 'history']",7.0,MOVIE,['US'],1944,65,6.4,725.0
Sally Forrest,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Keefe Brasselle,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Hugh O'Brian,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Eve Miller,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Lawrence Dobkin,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Rita Lupino,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Herbert Butterfield,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Stanley Waxman,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
John Franco,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Jerry Hausner,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Kevin O'Morrison,ACTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Ida Lupino,DIRECTOR,['drama'],6.4,MOVIE,['US'],1950,82,6.1,542.0
Lee J. Cobb,ACTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
Jane Wyatt,ACTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
John Dall,ACTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
Lisa Howard,ACTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
Harlan Warde,ACTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
Tito Vuolo,ACTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
Charles Arnt,ACTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
Marjorie Bennett,ACTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
Alan Wells,ACTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
Felix E. Feist,DIRECTOR,"['thriller', 'crime', 'drama']",6.8,MOVIE,['US'],1950,81,5.9,2322.0
Mantan Moreland,ACTOR,"['comedy', 'thriller']",5.9,MOVIE,['US'],1942,61,6.6,186.0
F.E. Miller,ACTOR,"['comedy', 'thriller']",5.9,MOVIE,['US'],1942,61,6.6,186.0
Maceo Bruce Sheffield,ACTOR,"['comedy', 'thriller']",5.9,MOVIE,['US'],1942,61,6.6,186.0
Arthur Ray,ACTOR,"['comedy', 'thriller']",5.9,MOVIE,['US'],1942,61,6.6,186.0
Florence O'Brien,ACTOR,"['comedy', 'thriller']",5.9,MOVIE,['US'],1942,61,6.6,186.0
Harold Garrison,ACTOR,"['comedy', 'thriller']",5.9,MOVIE,['US'],1942,61,6.6,186.0
Napoleon Whiting,ACTOR,"['comedy', 'thriller']",5.9,MOVIE,['US'],1942,61,6.6,186.0
Jess Lee Brooks,ACTOR,"['comedy', 'thriller']",5.9,MOVIE,['US'],1942,61,6.6,186.0
William Beaudine,DIRECTOR,"['comedy', 'thriller']",5.9,MOVIE,['US'],1942,61,6.6,186.0
Johnny Downs,ACTOR,"['comedy', 'romance']",5.9,MOVIE,['US'],1941,64,5.0,85.0
June Lang,ACTOR,"['comedy', 'romance']",5.9,MOVIE,['US'],1941,64,5.0,85.0
Eric Blore,ACTOR,"['comedy', 'romance']",5.9,MOVIE,['US'],1941,64,5.0,85.0
Frank Jaquet,ACTOR,"['comedy', 'romance']",5.9,MOVIE,['US'],1941,64,5.0,85.0
Weldon Heyburn,ACTOR,"['comedy', 'romance']",5.9,MOVIE,['US'],1941,64,5.0,85.0
Herb Vigran,ACTOR,"['comedy', 'romance']",5.9,MOVIE,['US'],1941,64,5.0,85.0
Anna Chandler,ACTOR,"['comedy', 'romance']",5.9,MOVIE,['US'],1941,64,5.0,85.0
Edward L. Cahn,DIRECTOR,"['comedy', 'romance']",5.9,MOVIE,['US'],1941,64,5.0,85.0
Randolph Scott,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
Charles 'Chic' Sale,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
Mrs. Leslie Carter,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
George F. Marion,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
Ann Sheridan,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
Florence Roberts,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
Kathleen Burke,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
Willie Fung,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
James Eagles,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
Howard Wilson,ACTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
Charles Barton,DIRECTOR,['western'],5.9,MOVIE,['US'],1935,63,5.6,350.0
Roy Rogers,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Lynne Roberts,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Raymond Hatton,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Eddie Acuff,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
William Pawley,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Dorothy Sebastian,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
George Meeker,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Guy Usher,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Hank Bell,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Fred Burns,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Allan Cavan,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
George Chesebro,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Dorothy Christy,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Jim Corey,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
George DeNormand,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Art Dillard,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Frank Ellis,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Oscar Gahan,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Augie Gomez,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Chick Hannan,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Al Haskell,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Soledad Jiménez,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
I. Stanford Jolley,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Fred Kelsey,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Jack Kirk,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Chris-Pin Martin,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Frank McCarroll,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Merrill McCormick,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
John Merton,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Art Mix,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
George Montgomery,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Bill Nestell,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Bud Osborne,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Fred Parker,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Pascale Perry,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
George Plues,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Bob Reeves,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Duncan Renaldo,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Jack Rockwell,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Evelyn Selbie,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Tom Smith,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Glenn Strange,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Jack Tornek,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Eddy Waller,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Blackjack Ward,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Dan White,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Jay Wilsey,ACTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Joseph Kane,DIRECTOR,"['western', 'action', 'drama', 'music']",5.4,MOVIE,['US'],1939,58,6.0,246.0
Sunset Carson,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Al Terry,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Pat Starling,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
William Val,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Bob Curtis,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Stephen Keyes,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Joe Hiser,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Forrest Matthews,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Lee Roberts,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Al Ferguson,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Hugh Hooker,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Tex Wilson,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Don Gray,ACTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
Oliver Drake,DIRECTOR,['western'],7.5,MOVIE,['US'],1948,56,,63.0
George Raft,ACTOR,['action'],5.2,MOVIE,['US'],1949,92,4.9,447.0
Marie Windsor,ACTOR,['action'],5.2,MOVIE,['US'],1949,92,4.9,447.0
Akim Tamiroff,ACTOR,['action'],5.2,MOVIE,['US'],1949,92,4.9,447.0
John Litel,ACTOR,['action'],5.2,MOVIE,['US'],1949,92,4.9,447.0
Ernö Verebes,ACTOR,['action'],5.2,MOVIE,['US'],1949,92,4.9,447.0
Eduard Franz,ACTOR,['action'],5.2,MOVIE,['US'],1949,92,4.9,447.0
Crane Whitley,ACTOR,['action'],5.2,MOVIE,['US'],1949,92,4.9,447.0
Damian O'Flynn,ACTOR,['action'],5.2,MOVIE,['US'],1949,92,4.9,447.0
Robert Florey,DIRECTOR,['action'],5.2,MOVIE,['US'],1949,92,4.9,447.0
Robert Preston,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Robert Sterling,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Chill Wills,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Cathy Downs,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
John Litel,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Jack Elam,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Don Haggerty,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Stanley Price,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Clem Fuller,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Frank Cordell,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Dave Kashner,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
John Drew Barrymore,ACTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
George Templeton,DIRECTOR,['western'],5.6,MOVIE,['US'],1950,83,5.8,480.0
Johnny Mack Brown,ACTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
Lois January,ACTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
Stephen Chase,ACTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
Phyllis Hume,ACTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
George Ball,ACTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
Jack Rockwell,ACTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
Horace Murphy,ACTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
Frank Ball,ACTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
Lloyd Ingraham,ACTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
S. Roy Luby,DIRECTOR,"['western', 'drama', 'romance', 'action']",5.7,MOVIE,['US'],1936,56,,91.0
George Burton,ACTOR,"['family', 'fantasy']",5.5,MOVIE,['US'],1948,61,6.8,271.0
Elizabeth Walters,ACTOR,"['family', 'fantasy']",5.5,MOVIE,['US'],1948,61,6.8,271.0
Ken Murray,ACTOR,"['family', 'fantasy']",5.5,MOVIE,['US'],1948,61,6.8,271.0
Pinto Colvig,ACTOR,"['family', 'fantasy']",5.5,MOVIE,['US'],1948,61,6.8,271.0
Dean Riesner,DIRECTOR,"['family', 'fantasy']",5.5,MOVIE,['US'],1948,61,6.8,271.0
Dana Andrews,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Farley Granger,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Joan Evans,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Robert Keith,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Paul Stewart,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Mala Powers,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Adele Jergens,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Harold Vermilyea,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
John Ridgely,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Douglas Fowley,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Mabel Paige,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Howland Chamberlain,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Houseley Stevenson,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Jean Inness,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Ellen Corby,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Ray Teal,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Mary Field,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Virginia Brissac,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Frances Morris,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Bess Flowers,ACTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Mark Robson,DIRECTOR,"['drama', 'crime']",6.4,MOVIE,['US'],1950,99,5.6,753.0
Anne Nagel,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Weldon Heyburn,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Harry Davenport,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Harry Hayden,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Don Barry,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Ruth Fallows,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Kenneth Harlan,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
John St. Polis,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Herbert Evans,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Matty Kemp,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Doris Rankin,ACTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Arthur Greville Collins,DIRECTOR,"['drama', 'comedy', 'romance']",5.4,MOVIE,['US'],1938,65,,159.0
Gary Cooper,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Merle Oberon,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Patsy Kelly,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Walter Brennan,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Fuzzy Knight,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Mabel Todd,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Henry Kolker,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Harry Davenport,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Emma Dunn,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Walter Walker,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Berton Churchill,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Charles Richman,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Frederick Vogeding,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Iron Eyes Cody,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Hank Worden,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Irving Bacon,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Danny Borzage,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Franklyn Farnum,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
George Chandler,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Charles Coleman,ACTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
H. C. Potter,DIRECTOR,"['romance', 'comedy', 'drama', 'western']",6.5,MOVIE,['US'],1938,91,6.4,1573.0
Alan Hale,ACTOR,"['drama', 'war', 'action']",5.6,MOVIE,['US'],1931,64,5.0,113.0
Laura La Plante,ACTOR,"['drama', 'war', 'action']",5.6,MOVIE,['US'],1931,64,5.0,113.0
Clarence Wilson,ACTOR,"['drama', 'war', 'action']",5.6,MOVIE,['US'],1931,64,5.0,113.0
Peter Erkelenz,ACTOR,"['drama', 'war', 'action']",5.6,MOVIE,['US'],1931,64,5.0,113.0
Claud Allister,ACTOR,"['drama', 'war', 'action']",5.6,MOVIE,['US'],1931,64,5.0,113.0
Broderick O'Farrell,ACTOR,"['drama', 'war', 'action']",5.6,MOVIE,['US'],1931,64,5.0,113.0
William Nigh,DIRECTOR,"['drama', 'war', 'action']",5.6,MOVIE,['US'],1931,64,5.0,113.0
Russell Hayden,ACTOR,['western'],6.6,MOVIE,['US'],1946,41,4.0,27.0
